;1940-04-20
chambre;32.0
ide;2.0
député;8.0
législature;1.0
session;4.0
ordinaire;2.0
compte;12.0
rendu;2.0
extenso;2.0
séance;17.0
vendredi;3.0
avril;42.0
sommaire;1.0
s-verbal;1.0
xcuse;1.0
congé;5.0
date;13.0
lnter;1.0
llse;1.0
min;1.0
paul;15.0
reynaud;3.0
président;31.0
aident;1.0
tre;3.0
affaire;6.0
étranger;4.0
alét;1.0
ent;2.0
gaston;4.0
gérard;1.0
françois;15.0
beaudom;1.0
delaunay;9.0
discuter;3.0
irnmé;1.0
guerre;54.0
crpcllaticxn;1.0
conduite;15.0
collli;1.0
formation;11.0
secret;6.0
adoption;4.0
uspcnsion;1.0
nep;1.0
séanc;1.0
ddre;1.0
jour;32.0
moliv;1.0
michet;1.0
parlic;1.0
pcéa;1.0
scrutin;4.0
partie;6.0
phon;1.0
ensemble;5.0
ordre;17.0
dem;1.0
andes;1.0
interpellation;21.0
eilyo;1.0
vol;1.0
commission;10.0
vis;1.0
fit;2.0
urlce;1.0
elaunay;1.0
ès-midi;1.0
prochaine;2.0
jeudi;5.0
pol;2.0
proje-t;1.0
rts;1.0
sllions;1.0
résolution;9.0
presidence;2.0
edouard;3.0
herriot;2.0
ouverte;1.0
demie;1.0
proces-verbal;1.0
jean;15.0
leroy;3.0
secrétaire;1.0
donne;2.0
lecture;2.0
procès-verbal;3.0
hier;1.0
adopté;8.0
excuse;3.0
conce;1.0
petschc;1.0
pouvoir;2.0
assister;2.0
demande;65.0
conformément;6.0
article;17.0
règlement;12.0
bureau;6.0
avis;4.0
accorder;2.0
opposition;6.0
accordé;3.0
fixation;2.0
discussion;11.0
appelle;2.0
actuellement;5.0
saisie;2.0
marcel;9.0
déat;8.0
loi;23.0
politique;13.0
générale;14.0
maurice;16.0
but;1.0
france;4.0
généi;1.0
rale;1.0
gouvernement;22.0
gaston-gérard;7.0
réthoré;4.0
entend;2.0
suivre;2.0
égard;2.0
russie;1.0
italie;1.0
guernier;2.0
beaudoin;5.0
spécialement;4.0
maintenir;1.0
vie;3.0
économique;1.0
région;4.0
wiedemann-goiran;5.0
pierre;15.0
taittinger;6.0
nécessité;3.0
moment;8.0
