;1933-07-07
debats;1.0
parlementaire;6.0
chambre;170.0
ide;8.0
député;28.0
legislature;1.0
session;3.0
ordinaire;2.0
compte;28.0
rendu;13.0
extenso;2.0
seance;1.0
séance;17.0
vendredi;2.0
juillet;64.0
sommaire;1.0
cès-verbal;1.0
con;8.0
congé;26.0
désilnant;1.0
commissaire;2.0
ept;2.0
provisoire;2.0
proposition;66.0
loi;367.0
rdre;1.0
jour;62.0
d-ordre;1.0
illdo;1.0
interpellation;15.0
pierre;65.0
ernest;17.0
lafont;11.0
incorporasi;1.0
one;2.0
aéropostale;2.0
amérique;3.0
dniri;1.0
société;7.0
fusion;2.0
comagnle;1.0
aériennes;2.0
fixation;11.0
immédiate;67.0
date;42.0
art;145.0
règlement;45.0
rejet;8.0
assis;6.0
jfïlîlî;1.0
rfï;1.0
edouard;22.0
ùelnalld;1.0
hhlji;1.0
nécessité;6.0
attribuer;2.0
créel;1.0
isse;2.0
chômage;9.0
travailleur;5.0
levé;6.0
règiement;1.0
queuille;15.0
ministre;260.0
discussion;162.0
ture;2.0
modifié;21.0
sénat;90.0
turp;1.0
commerce;23.0
vin;65.0
emmanuel;7.0
roy;21.0
raptire;1.0
commission;186.0
agriiscussi;1.0
biseussioll;1.0
imméùi;1.0
article;329.0
ption;2.0
ier;11.0
gellie;19.0
agriculture;91.0
rarthe;1.0
préside;1.0
commissjint;1.0
nnipi;1.0
the;3.0
pré;11.0
ldas;1.0
noif;1.0
amendement;103.0
henriot;16.0
collègue;29.0
ilagrieuitule;1.0
retrait;9.0
aies;5.0
président;203.0
adoption;78.0
résid;1.0
ent;19.0
morinaud;10.0
scrutin;39.0
ensemble;50.0
projet;209.0
demande;195.0
camille;30.0
chautemps;5.0
intérieur;17.0
tendant;46.0
autoriser;10.0
ville;7.0
alès;5.0
établir;8.0
taxe;72.0
remplacement;8.0
droit;57.0
octroi;4.0
supprimés;2.0
lucien;9.0
lamoureux;15.0
budget;108.0
payement;27.0
subvention;58.0
engagé;18.0
profit;11.0
département;61.0
commune;58.0
exécution;29.0
travaux;45.0
générale;29.0
paul;75.0
jacquier;14.0
rapporteur;47.0
général;51.0
vincent;45.0
auriol;29.0
reynaud;28.0
piétri;24.0
