;1900-02-06
chambre;72.0
député;15.0
législature;2.0
session;2.0
ordinaire;8.0
compte;22.0
rendu;13.0
extenso;2.0
séance;28.0
mardi;2.0
février;10.0
sommaire;1.0
procès-verbal;8.0
balsan;4.0
trannoy;3.0
castelin;6.0
excuse;3.0
adoption;21.0
projet;42.0
loi;107.0
tendant;17.0
autoriser;8.0
ville;23.0
cholet;2.0
maine-et-loire;1.0
emprunter;10.0
somme;44.0
imposer;8.0
extraordinairement;6.0
philippevitle;1.0
département;45.0
constantine;2.0
franc;10.0
troyes;2.0
aube;2.0
arras;2.0
pas-de-calais;3.0
evreux;2.0
eure;3.0
établir;9.0
office;6.0
commune;13.0
pinay;2.0
loire;3.0
impo-;1.0
sition;1.0
extraordinaire;6.0
imposition;7.0
montboucher;2.0
creuse;3.0
saint-clément;2.0
ardèche;2.0
portant;12.0
prorogation;5.0
droit;19.0
octroi;4.0
banlieue;4.0
pari;71.0
seine;13.0
surtaxe;4.0
saint-brieuc;2.0
côtes-dunord;1.0
déclaration;17.0
urgence;4.0
proposition;17.0
gustave;5.0
dron;3.0
interdisant;2.0
création;4.0
condition;33.0
privées;3.0
concurrence;9.0
publiques;2.0
antérieurement;3.0
établies;2.0
suite;16.0
discussion;22.0
fixation;4.0
budget;41.0
général;34.0
dépense;17.0
recette;13.0
exercice;7.0
agriculture;111.0
chap;31.0
rapporteur;39.0
réservé;1.0
vérification;6.0
beurre;4.0
engrais;5.0
amendement;45.0
couyba;4.0
bouctot;8.0
henri;8.0
ricard;6.0
côte-d;7.0
chapitre;51.0
modifié;4.0
service;22.0
épizootie;2.0
charles;32.0
baron;18.0
raoul;10.0
rotours;25.0
chapuis;16.0
ministre;161.0
quilbeuf;5.0
julien;13.0
dumas;12.0
delpech-cantaloup;4.0
indemnité;37.0
abatage;13.0
animal;37.0
ferrettemm;1.0
rerrette;1.0
retrait;1.0
observation;33.0
estournelles;15.0
viger;17.0
gage;2.0
sous-agents;5.0
haras;47.0
riotteau;8.0
rejet;2.0
frai;22.0
bureau;11.0
mackau;10.0
camille;15.0
