;1928-11-28
sommaire;2.0
procès-verbal;8.0
excuse;6.0
décret;12.0
désignant;1.0
commissaire;4.0
gouvernement;39.0
suite;49.0
discussion;47.0
projet;37.0
portant;16.0
fixation;11.0
budget;151.0
général;39.0
exercice;15.0
guerre;264.0
générale;13.0
bouilloux-lant;1.0
rapporteur;30.0
béron;32.0
paul;21.0
painlevé;11.0
mident;1.0
mobttgnyf;1.0
bernier;12.0
pré;4.0
mobtlgny;1.0
renvoi;5.0
prochaine;5.0
séance;25.0
ineldent;1.0
montigny;85.0
nirnistre;1.0
président;64.0
bouilioux-lafont;1.0
rillait;1.0
verneuil;2.0
clôture;1.0
règlement;8.0
ordre;34.0
jour;50.0
dépôt;13.0
proposition;38.0
loi;176.0
présidence;31.0
fernand;2.0
uiss;1.0
ouverte;5.0
louis;7.0
talon-vassal;1.0
secrétainie;1.0
taton-vassal;1.0
iiii;1.0
sec;1.0
-étaies;1.0
donne;9.0
eclure;1.0
rolslème;1.0
hier;10.0
adopté;3.0
maupoil;1.0
pouvoir;20.0
assister;4.0
ionr;1.0
designant;1.0
reçu;23.0
ministre;210.0
marine;14.0
république;8.0
français;46.0
article;31.0
paragraphe;3.0
constitutionnelle;1.0
juillet;10.0
rapport;45.0
public;11.0
dispose;9.0
faire;64.0
chambre;101.0
désignés;1.0
déterminé;2.0
décrète;1.0
art;6.0
désigné;2.0
qualité;6.0
sénat;6.0
député;55.0
vacquier;1.0
contrôleur;2.0
ire;5.0
classe;27.0
conseiller;1.0
etat;6.0
directeur;5.0
con-;1.0
trôle;1.0
ministère;25.0
niarine;1.0
chargé;3.0
exécution;5.0
présent;5.0
dée-i-et;1.0
pari;6.0
novembre;62.0
gaston;1.0
doumergue;1.0
georges;9.0
leygues;2.0
acte;11.0
donné;17.0
communication;1.0
vient;10.0
entendre;5.0
lecture;4.0
inséré;1.0
présente;16.0
déposé;3.0
archive;1.0
lot;1.0
appelle;6.0
soir;6.0
arrêtée;1.0
anbudget;1.0
maurice;12.0
bouilloux-lafont;20.0
aurais;8.0
voulu;12.0
seuil;2.0
débat;13.0
porter;2.0
finance;52.0
économie;5.0
intervention;5.0
malheureusement;1.0
cité;9.0
chiffre;157.0
fantaisiste;2.0
dit;49.0
chose;11.0
inexactes;1.0
nor;1.0
frontière;41.0
interprétées;1.0
malveillance;1.0
comprendrez;1.0
désire;6.0
fournir;5.0
brève;5.0
explication;9.0
cham;1.0
excusant;1.0
avarce;1.0
aridité;1.0
protluire;1.0
examinerai;1.0
question;99.0
fllf;1.0
indique;7.0
nom;14.0
de-;1.0
commission;53.0
honneur;5.0
présenter;4.0
avez;32.0
lé;3.0
yeux;5.0
décomposant;3.0
crédit;57.0
voter;10.0
armée;137.0
rhin;17.0
entretenu;2.0
recette;1.0
plan;5.0
