;1883-01-25
chambre;60.0
député;25.0
session;3.0
ordinaire;7.0
compte;12.0
rendu;9.0
rtjjnso;1.0
séance;10.0
jeudi;1.0
janvier;9.0
sommaire;1.0
excuse;4.0
dépôt;5.0
esnault;3.0
rapport;16.0
projet;105.0
tendant;15.0
autoriser;15.0
département;90.0
sarthe;4.0
créer;15.0
ressource;9.0
extraordinaires;15.0
travaux;20.0
chemin;6.0
vicinaux;4.0
million;7.0
loi;111.0
ville;7.0
lille;2.0
nord;3.0
emprunter;5.0
somme;41.0
franc;27.0
imposer;7.0
extraordinairement;4.0
fourcand;2.0
finistère;2.0
route;2.0
départementale;4.0
discussion;56.0
lozère;24.0
contracter;6.0
emprunt;22.0
construction;8.0
école;69.0
normale;40.0
demande;67.0
ajournement;7.0
haentjens;20.0
papon;5.0
rapporteur;32.0
motte;6.0
rej;1.0
générale;6.0
ministre;36.0
finance;15.0
renvoi;31.0
commission;55.0
rejet;4.0
adoption;3.0
marne;4.0
instituteur;32.0
margaine;5.0
gironde;31.0
création;10.0
ernest;9.0
dréolle;14.0
achard;13.0
présentation;6.0
accorder;3.0
reversibilité;1.0
profit;3.0
sabry;2.0
pension;3.0
allouée;2.0
mère;2.0
bisson;2.0
enseigne;2.0
vaisseau;2.0
nom;29.0
public;15.0
objet;10.0
exécution;6.0
nécessaire;19.0
réfection;2.0
digue;2.0
basse;2.0
seine;6.0
suite;7.0
délibération;4.0
proposition;13.0
relatif;12.0
réforme;21.0
organisation;38.0
judiciaire;71.0
granet;78.0
gerviiie-rèache;1.0
waldeck-rousseau;14.0
jûmunication;1.0
président;69.0
crets;1.0
portant;6.0
retrait;5.0
ouvrir;3.0
instruction;29.0
publique;21.0
beaux-arts;4.0
exercice;18.0
crédit;11.0
supplémentaire;2.0
concentration;2.0
service;15.0
ministère;11.0
intérieur;5.0
autour;2.0
hôtel;2.0
place;7.0
beauvau;2.0
irojet;1.0
reconstruction;2.0
agrandissement;5.0
conservatoire;2.0
national;3.0
musique;2.0
éciamation;1.0
ouverture;5.0
iii;5.0
pont;1.0
chaussée;1.0
tentation;1.0
poste;4.0
télégraphe;4.0
ïloi;1.0
reporter;2.0
titre;7.0
budget;18.0
dépense;46.0
télégraphie;2.0
employé;3.0
présidence;1.0
henri;2.0
brisson;1.0
ouverte;1.0
blzarelli;1.0
secrétaire;1.0
