;1882-01-10;1882-01-10_1;1882-01-12;1882-01-12_1;1882-01-14;1882-01-14_1;1882-01-16;1882-01-16_1;1882-01-19;1882-01-19_1;1882-01-21;1882-01-21_1;1882-01-23;1882-01-23_1;1882-01-26;1882-01-26_1;1882-01-30;1882-01-30_1;1882-01-31;1882-01-31_1;1882-02-02;1882-02-02_1;1882-02-06;1882-02-06_1;1882-02-07;1882-02-07_1;1882-02-11;1882-02-11_1;1882-02-13;1882-02-13_1;1882-02-16;1882-02-16_1;1882-02-23;1882-02-23_1;1882-02-25;1882-02-25_1;1882-02-28;1882-02-28_1;1882-03-02;1882-03-02_1;1882-03-04;1882-03-04_1;1882-03-06;1882-03-06_1;1882-03-07;1882-03-07_1;1882-03-09;1882-03-09_1;1882-03-11;1882-03-11_1;1882-03-13;1882-03-13_1;1882-03-14;1882-03-14_1;1882-03-16;1882-03-16_1;1882-03-18;1882-03-18_1;1882-03-20;1882-03-20_1;1882-03-21;1882-03-21_1;1882-03-25;1882-03-25_1;1882-03-27;1882-03-28;1882-03-28_1;1882-03-30;1882-03-30_1;1882-03-31;1882-03-31_1;1882-04-01;1882-04-01_1;1882-05-02;1882-05-03;1882-05-04;1882-05-04_1;1882-05-06;1882-05-06_1;1882-05-08;1882-05-08_1;1882-05-09;1882-05-09_1;1882-05-11;1882-05-11_1;1882-05-13;1882-05-13_1;1882-05-15;1882-05-15_1;1882-05-16;1882-05-16_1;1882-05-20;1882-05-20_1;1882-05-22;1882-05-22_1;1882-05-23;1882-05-23_1;1882-05-25;1882-05-25_1;1882-05-27;1882-05-27_1;1882-05-30;1882-05-30_1;1882-06-01;1882-06-01_1;1882-06-03;1882-06-03_1;1882-06-05;1882-06-05_1;1882-06-06;1882-06-06_1;1882-06-08;1882-06-08_1;1882-06-10;1882-06-10_1;1882-06-12;1882-06-12_1;1882-06-13;1882-06-13_1;1882-06-15;1882-06-15_1;1882-06-17;1882-06-17_1;1882-06-19;1882-06-19_1;1882-06-20;1882-06-20_1;1882-06-22;1882-06-22_1;1882-06-24;1882-06-24_1;1882-06-26;1882-06-26_1;1882-06-27;1882-06-27_1;1882-06-29;1882-06-29_1;1882-07-01;1882-07-01_1;1882-07-03;1882-07-03_1;1882-07-04;1882-07-04_1;1882-07-06;1882-07-06_1;1882-07-08;1882-07-08_1;1882-07-10;1882-07-10_1;1882-07-11;1882-07-11_1;1882-07-12;1882-07-12_1;1882-07-17;1882-07-17_1;1882-07-18;1882-07-18_1;1882-07-19;1882-07-19_1;1882-07-20;1882-07-20_1;1882-07-21;1882-07-21_1;1882-07-22;1882-07-22_1;1882-07-24;1882-07-24_1;1882-07-25;1882-07-25_1;1882-07-26;1882-07-26_1;1882-07-27;1882-07-27_1;1882-07-28;1882-07-28_1;1882-07-29;1882-07-29_1;1882-07-31;1882-07-31_1;1882-08-03;1882-08-03_1;1882-08-05;1882-08-05_1;1882-08-07;1882-08-07_1;1882-08-08;1882-08-08_1;1882-08-09;1882-08-09_1;1882-11-09;1882-11-09_1;1882-11-11;1882-11-11_1;1882-11-13;1882-11-13_1;1882-11-14;1882-11-14_1;1882-11-16;1882-11-16_1;1882-11-18;1882-11-18_1;1882-11-20;1882-11-20_1;1882-11-21;1882-11-21_1;1882-11-23;1882-11-23_1;1882-11-25;1882-11-25_1;1882-11-27;1882-11-27_1;1882-11-28;1882-11-28_1;1882-11-30;1882-11-30_1;1882-12-01;1882-12-01_1;1882-12-02;1882-12-02_1;1882-12-04;1882-12-04_1;1882-12-05;1882-12-05_1;1882-12-06;1882-12-06_1;1882-12-07;1882-12-07_1;1882-12-08;1882-12-08_1;1882-12-11;1882-12-11_1;1882-12-13;1882-12-13_1;1882-12-14;1882-12-14_1;1882-12-15;1882-12-15_1;1882-12-16;1882-12-18;1882-12-19;1882-12-19_1;1882-12-21;1882-12-21_1;1882-12-22;1882-12-22_1;1882-12-23;1882-12-23_1;1882-12-26;1882-12-26_1;1882-12-27;1882-12-27_1;1882-12-28;1882-12-28_1;1882-12-29;1882-12-29_1
1882-01-10;0.0;0.7701896068751304;2.6589056561508073;2.572557035173084;2.9398858343493997;2.9162048217718906;2.771727671619479;2.7761442696081744;2.8641998416758687;2.8847182036323953;3.4665788152856143;3.230587286373181;3.051579603807157;2.968812028186506;3.0778820356434022;3.0560405934938792;2.979348650593741;2.9955987696241224;2.9239608914226567;3.0138696076055957;3.4535292351695133;3.4712290078033026;2.907163387783653;2.907988306743211;3.575995501146382;3.6008441137267875;3.3800030874660756;3.349900651833156;3.661848806715712;3.699229912532208;3.4266376503354707;3.4710171076621816;3.5435675372039173;3.571915724212025;3.0968564605602515;3.1441185842788504;3.0238549830281665;3.031654764802163;2.8614286559187256;2.839767843331857;3.0433411059244184;3.00346580610037;3.0697578285766967;3.134536307897868;3.41753236746216;3.4382421458133203;3.6424104120341143;3.6892434189555208;2.8206773402616037;2.8200362689115295;3.2719243875828075;3.303545875737261;3.1337846225620005;3.161229463597759;3.123273069491643;3.114412217532538;3.0791939139090125;3.085648737191972;3.0447300981406245;3.0723672218555187;3.2366472901135657;3.2502651735945154;3.1715298236137577;3.420527886055564;3.475000172476702;3.13009224848119;3.120995679322339;3.5962715291492153;3.602535454156798;2.7950241567450944;2.7902057639437405;2.8127512896616214;2.81613867775392;2.5979831058049023;2.6104806376948315;3.5048240703951437;3.4813273441345904;3.2951589324361006;3.338613070644262;3.049660863858897;3.040386214250235;3.25306886461255;3.2822359893617907;3.149267173965648;3.1662185778377068;3.265451925222375;3.2576653588406344;3.2973315947910287;3.362393395185302;4.246591139022323;4.164875005327975;3.5523536256338475;3.5078440560910114;3.4713404108451367;3.4671927013443358;3.4966378725635474;3.5445525782793306;3.756841602442429;3.7137394045643233;3.08113238954581;3.104675413468291;3.716802105257856;3.7397806412795593;3.7321741008088014;3.778179558870942;2.313330553186065;2.4678656117142785;3.7886543660308907;3.8480657913484744;4.069122710232531;3.974937545028834;3.888344844637578;3.979869155548543;3.4174617287088016;3.459241275737453;3.1602976966024445;3.1465743125561096;3.0079917054867282;3.0100578453450413;3.3775530822074518;3.4077249962730036;3.296576854886111;3.2537621182221224;3.4088829337050277;3.449066517966933;4.218596638502889;4.1208037507407616;3.221042428324854;3.2239181070797525;3.281597696031361;3.272797161790845;2.840476523085272;2.8208215857486856;3.7659422605371757;3.728526413691191;2.8446394272821918;2.8301896433426066;3.5087798320285724;3.450396856042407;3.4021005406229223;3.348002262303383;3.3122073114084474;3.4145236711474776;3.253153385378842;3.290952079215851;3.4330253707622904;3.3817979626006407;3.6856494037295224;3.71497200849919;3.86105410552421;3.5515411219928987;3.72051123593913;3.7360150246569956;4.102003619037796;4.243511324567404;4.228090324395868;4.512246116267829;4.006869944671076;4.141453073158068;3.291201778027998;3.110873625631351;3.652346244742007;3.686531763514784;3.0461525505429705;3.0620670268496446;3.7448769401014412;3.713677597249834;3.2342392573560503;3.27653049095131;3.0789183147386723;3.0955465573836394;3.4262605461636224;3.4542946745763086;3.6328492956149625;3.6493040096508502;3.7529344370354134;3.7549983774999123;3.1480564079420734;3.2802950577502954;3.0749599251654693;3.0129637715553823;2.68377559957609;2.770981436984569;3.3475256780411105;3.368057045903886;2.988683891775555;3.06433507269661;3.3855566269248674;3.4254275235375022;2.3225336564731336;2.52009574480887;3.4257324327123437;3.4849024705121403;3.164675767859133;3.1859384636602557;3.4080459497234785;3.4780328958852125;3.8078703752574343;3.844147337760375;3.758498969601055;3.7042347338929815;4.254940838821144;4.027116556981936;4.222321691304162;4.3082931851397674;4.615948078289996;4.518569164006844;3.547417871314149;3.6007992317489044;3.686022471512086;3.5577897234911298;3.157703826813498;3.1524935751216745;3.6999214234978384;3.545212975598036;4.141694091172326;4.334126213010151;4.597121198413898;4.083863035242334;3.793755158833717;3.9491322281447983;3.2580557354444344;3.320110057303836;3.6341157722892;3.59096230253692;3.6581765905754153;3.5575863278450193;4.400156466571345;4.170131012787974;3.1539427301511007;3.146617231009787;3.281068786439606;3.2807255994146503;4.006290752704031;4.05913684238916;3.2913762119676897;3.308367798994291;3.8667121691795145;3.9556396419840176;3.501898876794068;3.553230881482232;3.7440368995065807;3.928656897217135;2.8379737893047117;2.848367030131794;3.163660771220097;3.145997363650846;3.649142783913008;3.4788585383203845;3.9667644885765188;4.156224776256079;3.5023703692872266;3.5893011420125793;3.9330070483753796;3.8268876218832735
1882-01-10_1;0.7701896068751304;0.0;2.441667570884567;2.3346138605833846;2.6939764438513514;2.6643091981329623;2.538814564942385;2.5419149040039275;2.65894529749984;2.677744339368696;3.2928183658803105;3.033685280712388;2.8332053889698017;2.7368154950361943;2.881055904639753;2.855444889187767;2.7392949584645447;2.756541354936028;2.709964080774038;2.811963169844139;3.2622605664240845;3.280807237336719;2.6696971154221782;2.6701876385858205;3.39923811519867;3.4279589881334376;3.333141664367558;3.311259309717889;3.4559793657110442;3.49510868785558;3.2553216185225224;3.3043409295697836;3.3522667014997376;3.383304202087501;2.8718527453143152;2.9236635931262898;2.790854340518439;2.799722925023626;2.635311443260036;2.6114060016816447;2.8100962145145356;2.766721313900529;2.846051102752039;2.9195651147543233;3.2527397388246224;3.2737109331891165;3.4634224459502496;3.5144623222127476;2.5879590736073785;2.587635308663287;3.07792865619918;3.1144854287895054;2.9332220151616104;2.965966894883323;2.879486149231695;2.8699044980299644;2.8626851639436715;2.868903320921761;2.821916697440454;2.8500681153992438;3.0416707036723234;3.0585803807155423;2.92870428786089;3.2254027891985197;3.293242348906008;2.9382758582828967;2.9270157825152596;3.456742189542977;3.465430134487617;2.5556585056016425;2.5496520354151047;2.544963556556389;2.5471720164188314;2.396811957512807;2.4092868090140103;3.3341404925642535;3.3084564180883507;3.0755640506034827;3.121882262766606;2.790623381636694;2.7805358702364584;3.040533447725175;3.0743976426524418;2.9175965455340505;2.9342440225601343;3.056895860805842;3.048191325170523;3.103739170098593;3.178701303760845;4.142494907770232;4.056327206588096;3.3860666939741235;3.3357022634267066;3.275639368735951;3.2722302680931774;3.330801475163932;3.3810096412162465;3.5660430151574265;3.5210381538598527;2.867400055268168;2.895496149188243;3.5226892714091913;3.546973298136226;3.607487350020945;3.6543471364172504;2.328092482957625;2.5103697407981147;3.614376461023935;3.6793495605560964;3.904630586658084;3.804118340853816;3.7287517138729203;3.8260224511969767;3.2326814907870562;3.2776121202624866;2.948782984973611;2.9312709024298553;2.750546452089386;2.752414494338262;3.14103274204708;3.1746219720372832;3.082420945694151;3.0364049545068115;3.236525149687518;3.277611102384263;4.094906822994458;3.9895168672130903;2.9749354088169007;2.9772225157409338;3.1014845609018558;3.0903905534947267;2.572718868141138;2.5495540616783594;3.6201860776355383;3.5821975665299135;2.5813059539093026;2.5645306779919577;3.3217042934394265;3.2566238059158064;3.2729959856521256;3.216186524739427;3.0866703883136997;3.198938191259319;3.0240035964870824;3.0644205805405345;3.2334752938451907;3.178341606700324;3.480922627728858;3.514648307029532;3.743064947658205;3.403828089114555;3.557382116815852;3.5689388437484277;3.999284059975713;4.146295795753475;4.070836502814789;4.368836405854931;3.916924816589916;4.062421463133931;3.1209149530219045;2.9207948402215234;3.437845026252116;3.473275304960255;2.7804026827295045;2.798578940001021;3.546117532076466;3.511439674402131;2.9904930385359068;3.03859130044585;2.858785309829723;2.879740715041051;3.2180425540036355;3.2481313864204133;3.464512508674741;3.4788367519971497;3.583608855377924;3.585656808643595;3.017737691957445;3.1705178954295543;2.8664084458533714;2.800237950340019;2.5339713632443286;2.626754126144916;3.1192309562871086;3.1456662827306165;2.763439717805603;2.8484747984397982;3.1971081902336898;3.23463271404045;2.2614241423855845;2.4970010599863293;3.2076360762068035;3.2695727503813568;2.9760349745392847;3.005599295330375;3.2181908044152676;3.298914057294939;3.626857989967637;3.668328238547516;3.6185509823387414;3.562669084934121;4.148920083851521;3.909790305295084;4.108115522100923;4.200913086105461;4.485839000450979;4.387402135964268;3.340477384535052;3.3995282091545853;3.5059683843386362;3.367249260987604;2.906086432835382;2.9017195385021486;3.5007209141533497;3.334350715921523;3.9682977582536587;4.1678828755216495;4.490427339325084;3.950078238674348;3.6110443713477944;3.778650343226045;3.0368441688497394;3.1102691495993153;3.43626136122922;3.388184477198868;3.5213147163627228;3.4137626815260793;4.281926291564561;4.0393457954924505;2.9685296728770876;2.9621743770386417;3.030767524866513;3.030370162343126;3.8198059762224026;3.8767623897981873;3.059266832690524;3.0757906039626657;3.710462328798334;3.804432505329532;3.319150158568923;3.3741267398877652;3.5815240974767644;3.781506472640083;2.6049852412385697;2.61577740646513;2.91778318291175;2.8982534886083857;3.4619009527158755;3.2757369906610436;3.8558072003959962;4.056313743080536;3.3575479028994604;3.451221958019643;3.777956272036101;3.670762924296847
1882-01-12;2.6589056561508073;2.441667570884567;0.0;0.25559787581567067;2.4177861618414167;2.4047073481098127;2.377920018848842;2.3730032301274435;2.275282999864596;2.293849645849216;3.159307402521267;2.9120413527857893;2.550265875173766;2.4874220100944617;2.730637224951429;2.6989692967480097;2.4527987684792345;2.463271259457205;2.5932349048881274;2.678267431343775;3.0722721815065093;3.088440859280552;2.5218530883134607;2.5224536261130295;3.1665496576893775;3.185271931430667;3.585476570356521;3.58233047057454;3.382057400582568;3.421273186201673;3.228054160601211;3.2822578560791893;3.2243743793280366;3.2448863582428746;2.720921547073762;2.771374867672544;2.6080528203006117;2.612340918403358;2.539279034286427;2.5429829598573743;2.715133346876781;2.6784217314078655;2.68645913570806;2.754093301143047;3.1762001459776408;3.160511350577383;3.455098225315268;3.5059101905826338;2.619358889872045;2.6194440043646345;3.1216500782511427;3.1592745653223466;2.7264423157496065;2.7495292765496333;2.735041728329162;2.729858997706039;2.6507751068531964;2.6591610779952206;2.5256257727640428;2.544922257014677;3.0809882004790516;3.1055910708714847;2.9066808701037155;3.1344120971995153;3.1997119079291547;2.9403314135802274;2.933252139703502;3.3127045241463944;3.311789181163389;2.4204959799773347;2.4205780714559353;2.397321337075042;2.405447159158346;2.7612445893408264;2.769847527692877;3.249947435665573;3.2273494437108012;3.033205253506185;3.076938033668035;2.804002466862935;2.798203095813006;3.06014933419774;3.090613323833252;2.8359236942317643;2.8549860360905774;3.016895770828801;3.011879898780109;3.0607759452179186;3.128045229449582;4.096548115612673;4.0216128845757755;3.414305438776656;3.374052404562668;3.1276260498066777;3.1265674111624437;3.3094239934900993;3.35790264958376;3.4140112190463006;3.3679063184276843;2.948562983664933;2.9797035034476584;3.3750985749242557;3.392052787025269;3.604759709953112;3.6493351170335058;3.4511586365920954;3.6331686121975886;3.486533572743721;3.542871361519307;3.744413669057377;3.652058075715429;3.689401700495312;3.784794413022232;3.1630812661485628;3.2094625867020192;2.793725774221117;2.7801187523651425;2.777612876963285;2.7808119743984974;3.115901531606887;3.1482090509940828;3.1098136425379437;3.067220776678597;3.366693726594547;3.389977299053776;4.066765690771005;3.9718055394477667;2.94295819857841;2.95024895175998;3.17687149835632;3.167323739001463;2.5601666978633415;2.545767970755221;3.6438055720092803;3.605020027013948;2.536983181187358;2.528653576250143;3.1895952290755654;3.125608100157466;3.416784599167634;3.361659979263077;2.898212507629372;2.994396542024382;2.9661618611043927;3.0080582247300676;3.037227086304803;2.9793092198021656;3.3858624643659843;3.41516185306324;3.8316994336318633;3.492799016607483;3.4791942107406273;3.480450219125487;4.0539586187599825;4.192156555935827;4.0098161579740985;4.292618916483746;4.021135705752472;4.1636507728237575;3.064038249669037;2.857648933693391;3.4266019276135404;3.45783056078541;2.822832120076863;2.838985467982263;3.434455508680103;3.40759632941596;2.9498692514694884;2.9994641933000965;2.9782541086991623;2.9972876968814868;3.110912830298599;3.1510457444102915;3.451203518875105;3.464785080888651;3.5141754021430134;3.5140581603925636;3.2769395542810456;3.4502912906491376;2.8649747680735143;2.7966001125204;3.0078475444799104;3.1110196452244767;2.936619598793872;2.951061588147801;2.7459380107182003;2.826726800188518;2.855266973908584;2.911403817636625;2.9321339356038414;3.1688228699600693;3.2206839857126384;3.278975225550665;3.177980348047666;3.2140829799458746;3.2852855746690413;3.3523496033749023;3.6189082027697324;3.63971430324234;3.5258074083730335;3.4834437316683586;4.1356747537462955;3.9261233368729207;4.108332757766584;4.216889020224067;4.371740347465419;4.2763167696675515;3.2599157897155826;3.313628713263757;3.4956109712077743;3.36729924557478;2.8963916073623035;2.87711558699788;3.3933046369940225;3.2258335448628186;3.970120074003942;4.169183890177176;4.545119961576477;4.0005276170916835;3.6640132443931046;3.841774454412945;3.0159437894007888;3.1164086877533848;3.392349942377054;3.34678280701419;3.619172508315037;3.528079646848709;4.255165999350086;4.00291384621354;3.1867264401365607;3.1733325609640053;3.0340283828527808;3.0311157011499326;3.8598795879143704;3.924373513455112;3.0928574486531035;3.100166574667602;3.675618045271062;3.7816790757550813;3.342256449012631;3.4091945965813695;3.5648049852006642;3.763867021026838;2.706621291678622;2.7195441061379007;2.9130117607915103;2.8922023268026824;3.533444527806953;3.3551515059876196;3.8755802762596896;4.049294855709041;3.3632892396085943;3.4437600642772965;3.5534416033748997;3.435664936641884
1882-01-12_1;2.572557035173084;2.3346138605833846;0.25559787581567067;0.0;2.321541816529629;2.3037838127642654;2.2832460022123984;2.277666247536309;2.1952067498139325;2.2142440862302446;3.0868655801555556;2.8251905784723297;2.4716387569206852;2.3973472961287614;2.6604122746461867;2.627259997041791;2.3533431719921465;2.365915728390701;2.5004061435417526;2.5935477969586547;3.002189239270323;3.019349455083851;2.4342875349239876;2.4348266123137403;3.1093472786299388;3.130839379707504;3.566815811092836;3.5644784494662307;3.295775002048071;3.3363322437909066;3.161983405369239;3.218016343123928;3.1512714203359016;3.1737697215401686;2.631672762828282;2.6848735386172935;2.510638984054291;2.5156588681330234;2.4412325379045403;2.4435903475926715;2.6220654944600525;2.5832785480827587;2.591700680690947;2.6647004945420774;3.1129545903567024;3.1009799459700376;3.3824472338647027;3.435121204873499;2.510387256611828;2.5106093593792256;3.0372346316384378;3.0774316037127987;2.651143396502922;2.677959918926331;2.6245455132508235;2.618664354747366;2.559142841746714;2.567131270200354;2.4393979906299306;2.460452069990454;3.0023256944575127;3.0272772053737995;2.7961514367748173;3.057060156226179;3.1304988204100996;2.860452469376279;2.852168521359615;3.264843488791438;3.2658677019951154;2.3175431191276306;2.315876452988628;2.2723079216550572;2.2798250022351114;2.655188157489503;2.664654420395177;3.1854085562068226;3.161772111153078;2.94359861597562;2.990024199088242;2.6897902389131536;2.682542706864079;2.97144001829297;3.0039356662431884;2.7385937772364186;2.757780274209011;2.9304069368104475;2.9245772146709266;2.982346442499451;3.0545289416299397;4.061186032019737;3.9834753421791462;3.3511212292306745;3.309095552969845;3.051300542138872;3.0499685516517676;3.2496198789731556;3.2994722803540903;3.3537743240041773;3.306545017694371;2.8605982908849312;2.8934182733455542;3.307564783337366;3.326771217840391;3.5620943643826837;3.6081403598573796;3.383099293905881;3.5735267205485077;3.4234485632765534;3.482031244285696;3.6916135357315145;3.595751680836272;3.635311449758612;3.733906994519027;3.1007582935059226;3.1489592553022168;2.720339025387567;2.7051445062558575;2.6592794106096793;2.6625220455808134;3.01893834530419;3.053164936821454;3.016624634096156;2.9719468287632105;3.3028962868302996;3.32781589618763;4.026470157738345;3.928006236067899;2.828786066892458;2.835636994367056;3.106749606833494;3.0962402337421246;2.441354380220363;2.4242705534639977;3.597396683675253;3.557633301278957;2.419178052585716;2.409346936091798;3.1252498839176983;3.0564200708402276;3.3643030218773773;3.3071944769307025;2.814001087594508;2.9165393946964486;2.875173124981339;2.918634176034184;2.965238587728944;2.9054058158775478;3.3103677340106246;3.34236310165672;3.801220381200603;3.4491555944457324;3.421720959118441;3.4229056360345784;4.024729143028746;4.16832478975284;3.952612028688412;4.243507597562542;3.9988382690273054;4.143901678765228;3.0230681168625986;2.8076827088618486;3.3353191545533103;3.367583415264539;2.6983769850842148;2.7161873744166796;3.354400430066776;3.325624648837125;2.838564946979833;2.890854358105962;2.875863986691416;2.89796135152989;3.0234920676338746;3.0643775840004217;3.382891156545664;3.3943559519042896;3.4493526220163493;3.449402438776461;3.2238968405468382;3.405694823589516;2.76834702304463;2.698375550631323;2.9161928313335794;3.0213923191102317;2.8562692675983636;2.873258833890642;2.659353728508316;2.747673844123805;2.7877259502678746;2.8436825793757112;2.8635812598292456;3.113205886932608;3.1299789774700866;3.1907465620892363;3.106519783567307;3.1443647177860985;3.213680920210902;3.2860652027358053;3.5589181686570623;3.5831795665828654;3.4870826221321307;3.4430414337459;4.102919480267001;3.8860635129036996;4.0726259870482195;4.182178975229742;4.331521476422348;4.235427362083068;3.1722009440579586;3.2295074907817347;3.4250566960074673;3.291174640784043;2.7830208045932237;2.7643836458137865;3.31617204085722;3.140662276452129;3.903949303685224;4.108169952807085;4.509956860586777;3.952562346078788;3.595709117976169;3.7793387608664766;2.9287121881237868;3.033974314608722;3.311699302864404;3.264454025980001;3.5629319532732;3.4673216110885035;4.219333328497071;3.962266205021995;3.099545406126432;3.0867717771680665;2.922599821657557;2.920733344036918;3.7769174518557387;3.8425284306541214;2.9855659620112913;2.9930264653646557;3.6170979588099668;3.7255832788363694;3.267858168649476;3.3365055938263026;3.5062317052606575;3.7122995767365587;2.604405805145322;2.6170571603726915;2.8089600462877207;2.787285388617759;3.47522620399499;3.289956958700471;3.8380436504972373;4.017520292179094;3.3123643765015953;3.3967472127373757;3.499271061118826;3.3796342165449986
1882-01-14;2.9398858343493997;2.6939764438513514;2.4177861618414167;2.321541816529629;0.0;0.23209092466468847;1.8424052710450245;1.8365872643715586;1.9362690611473672;1.9360912777459351;2.5710740417249345;2.332959311817692;2.073012188856446;1.9857382035006164;2.071881369278304;2.0410564340088726;1.9402792746256132;1.9533457403198196;2.004753221006214;2.1148375474754704;2.473901127418502;2.4870073774640127;1.7723409450592857;1.7762913686863657;2.7909566571646742;2.8119998954572716;3.2513838027151873;3.261991432796673;2.8236319268216263;2.8536860816724836;2.649411402748759;2.7093228354746612;2.4933416889343065;2.506667127341269;2.028950403343814;2.078123076610707;1.9490374864539914;1.95497051697007;2.004797694472129;2.000631632119627;1.8726551409941734;1.8353562356047994;2.055534986104728;2.1118034753814308;2.6224305475402807;2.6403200838370764;3.0537113689146667;3.1045931453418865;1.8826551797773374;1.887310009102011;2.4580413024820045;2.5063439397089367;2.2568443751213745;2.2923511618949566;2.047014088262316;2.03403636487327;2.036777829849709;2.0309250242725296;2.059640273337933;2.060109353178384;2.366896869056976;2.3862292026361533;2.3428754611790317;2.4758713254162394;2.624582713937883;2.4678654488888943;2.4571337547992624;2.5837157797841437;2.584574384709428;1.6640581448748697;1.6590316462512642;1.7065692110846902;1.715351437914562;2.1757053080312856;2.191921315690448;2.5399231500292005;2.5132279481195345;2.3697261382306305;2.4239480372046045;2.2957324203136156;2.2910318312611575;2.355121487784064;2.391164604644001;2.0632012071994423;2.082549852677935;2.3848162136275963;2.375177057493441;2.4637900703525055;2.547072475853789;3.62389211057783;3.5367848364394314;2.9202018007159802;2.882248576963901;2.434425921929493;2.431223807642946;2.7660274142001056;2.8173745072501872;2.764994184964979;2.717567062927053;2.318673215428902;2.353069466570694;2.6087713913421617;2.6337929944260683;3.153065732031535;3.205439955545229;3.507860656734064;3.689230866009343;2.914224908966891;2.973874439819786;3.2321235808697284;3.1358377410584994;2.9313899540273907;3.042323612702916;2.4200621250356815;2.4674583343184784;2.1193690246906565;2.104718028031598;2.272217147403899;2.273880263090464;2.5515951825825636;2.5883346785764907;2.55291924477038;2.5175732277456597;2.937915564933731;2.950838911127043;3.5469338237848596;3.4521406074406644;2.4031258578961046;2.4130574988833122;2.664753826490978;2.646171387908441;1.8368256114647192;1.8217433818897357;3.180321396358588;3.136473062108147;1.7715620775533405;1.7636093377950819;2.5164733156804284;2.4329355853459433;2.7724182986927515;2.7239266304300793;2.191444215516201;2.299535581131305;2.5688341196123554;2.6105554964413225;2.4056342872305234;2.352575004770728;2.7665267978280705;2.810262227039004;3.419403992274497;3.045975710819232;2.957512011080279;2.9341963692522928;3.6411094396335977;3.7707167808193;3.5534972916854204;3.843012319375087;3.710773575395664;3.840463129027527;2.9306092755610837;2.7360539463273996;2.9587984034490535;2.9897571789704633;2.3812542677497555;2.400317773675186;2.9140022049193575;2.8871648854551992;2.4027088609284273;2.4542906676257212;2.4791262138082057;2.505339914346904;2.5320961050147854;2.5623898350303116;3.0525804739417084;3.0774819605340884;3.023526079268637;3.0371547516979116;2.9769274625362088;3.200576537734985;2.2980005878964094;2.2411597939955605;2.4995636955417067;2.6122398996688525;2.51787677504343;2.5377280959332285;2.173113818579969;2.2598470997535958;2.642294585963561;2.6993697824163;2.693199884391047;2.9055754726319694;2.6205597622947217;2.6685618293484406;2.9216386677951256;2.95407377544101;2.753783236874091;2.836727213769169;3.2811178454941503;3.2889635092392147;3.061931927044414;3.0155481588590365;3.709860460392213;3.509456896420691;3.728107883827604;3.8391432539258488;3.9006966701142334;3.8135992650781105;2.7933484511119735;2.8392788236245985;3.127425878341655;2.981079713738875;2.4895832750425555;2.484365999798816;2.940305587498313;2.7833749115779165;3.580635855561451;3.8037173014922367;4.266310405778985;3.7235448832977034;3.3405794348294138;3.5210214269283973;2.4997249807393667;2.605449156491064;2.8283902594482035;2.764959775436765;3.242886282714128;3.150853576900696;3.78397087528944;3.5308533947508134;2.6468917314573854;2.6540499195473;2.6045514858995897;2.599804689988309;3.4106167616828493;3.467271150421739;2.591424284469293;2.601643582424314;3.136218471827484;3.250733074632831;2.6933433219986216;2.769430163899816;2.994234738070258;3.215021672330999;2.078899720207739;2.085995110567738;2.232061376145045;2.206589865388865;3.0418106903374884;2.8605605105309326;3.4749490594596537;3.667714804914768;2.8747545373619996;2.963745286613999;3.4978514218246888;3.3874666870030703
